,path,payload_1B,payload_1B_list
10,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2100.json,0.0342,"[0.038 0.036 0.037 0.033 0.029 0.033 0.033 0.024 0.035 0.026 0.037 0.024
 0.032 0.03  0.043 0.03  0.03  0.033 0.038 0.029 0.032 0.038 0.03  0.026
 0.032 0.03  0.036 0.032 0.044 0.019 0.037 0.032 0.029 0.032 0.034 0.04
 0.044 0.037 0.026 0.033 0.037 0.038 0.028 0.031 0.032 0.043 0.027 0.03
 0.039 0.041 0.031 0.039 0.029 0.043 0.042 0.038 0.025 0.043 0.031 0.035
 0.039 0.039 0.041 0.041 0.034 0.031 0.037 0.038 0.034 0.03  0.045 0.03
 0.04  0.026 0.032 0.029 0.039 0.035 0.037 0.031 0.037 0.031 0.032 0.044
 0.029 0.024 0.03  0.035 0.041 0.037 0.04  0.037 0.028 0.038 0.042 0.037
 0.023 0.044 0.031 0.037]"
11,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors850.json,0.03501,"[0.035 0.024 0.036 0.041 0.024 0.027 0.028 0.034 0.023 0.031 0.025 0.031
 0.028 0.043 0.038 0.02  0.039 0.029 0.034 0.033 0.042 0.036 0.026 0.033
 0.031 0.041 0.037 0.04  0.028 0.03  0.041 0.042 0.038 0.036 0.03  0.037
 0.047 0.029 0.04  0.041 0.045 0.032 0.033 0.039 0.048 0.041 0.037 0.031
 0.026 0.032 0.034 0.042 0.035 0.037 0.03  0.04  0.033 0.031 0.031 0.033
 0.036 0.042 0.035 0.044 0.039 0.024 0.034 0.031 0.036 0.042 0.045 0.032
 0.029 0.034 0.045 0.03  0.042 0.032 0.041 0.041 0.038 0.035 0.037 0.033
 0.028 0.041 0.027 0.038 0.038 0.03  0.033 0.04  0.036 0.035 0.044 0.034
 0.032 0.033 0.045 0.032]"
12,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors1150.json,0.03449,"[0.031 0.03  0.036 0.024 0.033 0.035 0.032 0.026 0.039 0.031 0.033 0.036
 0.026 0.041 0.036 0.042 0.031 0.03  0.03  0.047 0.035 0.039 0.041 0.034
 0.029 0.035 0.04  0.048 0.039 0.047 0.035 0.028 0.037 0.041 0.032 0.035
 0.036 0.033 0.031 0.039 0.027 0.031 0.032 0.032 0.032 0.04  0.032 0.039
 0.039 0.034 0.037 0.038 0.035 0.029 0.038 0.022 0.04  0.032 0.037 0.05
 0.031 0.027 0.03  0.033 0.03  0.029 0.033 0.037 0.042 0.025 0.021 0.032
 0.038 0.036 0.029 0.033 0.026 0.034 0.036 0.031 0.036 0.031 0.037 0.042
 0.041 0.039 0.024 0.035 0.031 0.048 0.039 0.036 0.036 0.039 0.028 0.041
 0.028 0.03  0.027 0.049]"
13,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors950.json,0.03568,"[0.032 0.039 0.037 0.03  0.033 0.029 0.03  0.031 0.03  0.047 0.03  0.045
 0.031 0.031 0.036 0.043 0.047 0.039 0.045 0.042 0.038 0.03  0.034 0.042
 0.035 0.036 0.037 0.033 0.039 0.028 0.04  0.036 0.035 0.039 0.039 0.039
 0.035 0.025 0.027 0.023 0.03  0.045 0.04  0.029 0.037 0.039 0.034 0.047
 0.038 0.031 0.031 0.032 0.029 0.029 0.032 0.036 0.04  0.034 0.034 0.033
 0.043 0.036 0.036 0.043 0.036 0.034 0.037 0.029 0.039 0.039 0.031 0.041
 0.051 0.024 0.042 0.04  0.043 0.033 0.033 0.037 0.03  0.034 0.03  0.032
 0.038 0.041 0.031 0.041 0.032 0.039 0.037 0.043 0.037 0.031 0.047 0.035
 0.033 0.023 0.041 0.029]"
14,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2000.json,0.03485,"[0.031 0.034 0.042 0.035 0.035 0.037 0.03  0.031 0.03  0.038 0.023 0.036
 0.034 0.036 0.029 0.026 0.033 0.032 0.042 0.028 0.042 0.035 0.033 0.05
 0.034 0.032 0.035 0.034 0.033 0.035 0.039 0.032 0.039 0.032 0.032 0.03
 0.039 0.036 0.037 0.036 0.034 0.044 0.034 0.035 0.035 0.017 0.035 0.029
 0.034 0.038 0.033 0.038 0.034 0.031 0.035 0.027 0.04  0.03  0.029 0.027
 0.03  0.033 0.039 0.037 0.041 0.038 0.042 0.043 0.032 0.033 0.026 0.03
 0.025 0.036 0.04  0.038 0.04  0.041 0.043 0.033 0.046 0.041 0.039 0.034
 0.041 0.041 0.036 0.039 0.035 0.034 0.032 0.039 0.035 0.03  0.027 0.043
 0.033 0.035 0.033 0.036]"
15,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors800.json,0.03492,"[0.029 0.037 0.034 0.036 0.026 0.035 0.046 0.033 0.034 0.038 0.035 0.037
 0.029 0.026 0.036 0.042 0.029 0.035 0.051 0.044 0.042 0.048 0.037 0.036
 0.044 0.041 0.031 0.031 0.028 0.033 0.039 0.036 0.037 0.04  0.037 0.035
 0.03  0.043 0.022 0.033 0.033 0.038 0.037 0.026 0.035 0.041 0.027 0.031
 0.034 0.033 0.045 0.043 0.034 0.039 0.037 0.041 0.039 0.032 0.034 0.037
 0.033 0.036 0.028 0.04  0.028 0.026 0.031 0.033 0.033 0.028 0.035 0.034
 0.038 0.035 0.042 0.044 0.042 0.037 0.03  0.032 0.029 0.042 0.033 0.037
 0.029 0.029 0.033 0.026 0.035 0.041 0.033 0.026 0.032 0.03  0.034 0.032
 0.038 0.027 0.029 0.041]"
16,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2650.json,0.036,"[0.04  0.034 0.021 0.027 0.038 0.044 0.028 0.036 0.031 0.038 0.039 0.032
 0.027 0.039 0.038 0.027 0.034 0.037 0.041 0.037 0.033 0.029 0.03  0.041
 0.036 0.03  0.041 0.045 0.047 0.038 0.044 0.04  0.047 0.035 0.026 0.035
 0.036 0.027 0.035 0.033 0.037 0.042 0.027 0.039 0.033 0.035 0.035 0.042
 0.041 0.031 0.037 0.032 0.041 0.037 0.042 0.038 0.043 0.033 0.028 0.027
 0.036 0.031 0.05  0.033 0.032 0.041 0.034 0.039 0.033 0.036 0.038 0.037
 0.039 0.052 0.035 0.035 0.043 0.046 0.038 0.032 0.035 0.045 0.036 0.023
 0.031 0.035 0.032 0.04  0.026 0.038 0.029 0.032 0.044 0.032 0.039 0.038
 0.036 0.033 0.036 0.044]"
17,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors650.json,0.035,"[0.035 0.047 0.037 0.033 0.033 0.031 0.031 0.038 0.035 0.031 0.037 0.032
 0.041 0.032 0.04  0.032 0.043 0.045 0.029 0.036 0.033 0.032 0.036 0.036
 0.029 0.03  0.039 0.04  0.03  0.039 0.03  0.027 0.035 0.038 0.026 0.034
 0.035 0.034 0.036 0.031 0.04  0.025 0.028 0.036 0.034 0.033 0.028 0.035
 0.034 0.043 0.037 0.039 0.033 0.026 0.034 0.035 0.039 0.04  0.042 0.034
 0.033 0.039 0.032 0.026 0.051 0.036 0.03  0.037 0.032 0.026 0.043 0.034
 0.037 0.034 0.044 0.032 0.039 0.027 0.031 0.032 0.042 0.039 0.026 0.03
 0.034 0.033 0.041 0.032 0.03  0.043 0.05  0.03  0.029 0.027 0.038 0.038
 0.043 0.034 0.044 0.039]"
18,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2300.json,0.03512,"[0.051 0.044 0.038 0.042 0.035 0.034 0.042 0.029 0.033 0.035 0.038 0.037
 0.039 0.035 0.032 0.036 0.038 0.039 0.025 0.027 0.028 0.04  0.031 0.03
 0.033 0.045 0.039 0.03  0.034 0.033 0.045 0.031 0.032 0.029 0.035 0.031
 0.041 0.044 0.04  0.024 0.039 0.036 0.031 0.034 0.042 0.028 0.039 0.034
 0.038 0.037 0.035 0.038 0.027 0.029 0.026 0.037 0.038 0.035 0.033 0.05
 0.031 0.037 0.036 0.03  0.03  0.033 0.032 0.037 0.033 0.029 0.034 0.033
 0.031 0.043 0.031 0.031 0.03  0.039 0.042 0.036 0.038 0.032 0.036 0.028
 0.03  0.037 0.044 0.037 0.042 0.04  0.024 0.044 0.038 0.035 0.034 0.038
 0.038 0.021 0.032 0.036]"
19,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2050.json,0.03487,"[0.027 0.031 0.031 0.037 0.028 0.036 0.025 0.05  0.037 0.035 0.032 0.029
 0.029 0.031 0.031 0.036 0.041 0.028 0.035 0.039 0.04  0.045 0.025 0.036
 0.031 0.044 0.041 0.037 0.029 0.025 0.025 0.036 0.034 0.041 0.038 0.032
 0.041 0.036 0.035 0.037 0.042 0.032 0.039 0.042 0.036 0.04  0.035 0.03
 0.037 0.04  0.024 0.033 0.033 0.035 0.041 0.038 0.034 0.034 0.04  0.04
 0.035 0.045 0.032 0.029 0.031 0.027 0.036 0.037 0.038 0.036 0.04  0.045
 0.031 0.035 0.033 0.038 0.037 0.03  0.041 0.037 0.032 0.038 0.039 0.025
 0.029 0.032 0.033 0.029 0.029 0.035 0.033 0.036 0.029 0.037 0.035 0.034
 0.032 0.044 0.034 0.038]"
20,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2750.json,0.035500000000000004,"[0.036 0.029 0.036 0.035 0.024 0.024 0.025 0.042 0.038 0.041 0.035 0.038
 0.04  0.04  0.031 0.038 0.04  0.034 0.036 0.036 0.041 0.029 0.037 0.033
 0.033 0.032 0.031 0.038 0.041 0.032 0.046 0.031 0.04  0.042 0.034 0.031
 0.035 0.04  0.038 0.04  0.031 0.029 0.034 0.03  0.036 0.035 0.037 0.036
 0.028 0.039 0.033 0.042 0.033 0.033 0.039 0.034 0.032 0.034 0.023 0.026
 0.044 0.034 0.041 0.038 0.038 0.033 0.031 0.035 0.037 0.031 0.052 0.038
 0.035 0.034 0.034 0.043 0.029 0.041 0.03  0.037 0.038 0.041 0.032 0.03
 0.038 0.035 0.031 0.036 0.036 0.041 0.048 0.035 0.031 0.038 0.039 0.044
 0.032 0.032 0.036 0.036]"
21,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors450.json,0.01706,"[0.018 0.016 0.011 0.02  0.014 0.013 0.018 0.013 0.022 0.029 0.021 0.014
 0.009 0.015 0.011 0.012 0.017 0.016 0.018 0.019 0.023 0.022 0.013 0.016
 0.019 0.019 0.02  0.015 0.013 0.01  0.021 0.012 0.016 0.017 0.016 0.018
 0.017 0.015 0.012 0.014 0.019 0.014 0.023 0.012 0.016 0.023 0.019 0.017
 0.019 0.017 0.012 0.014 0.017 0.019 0.015 0.021 0.009 0.018 0.011 0.005
 0.017 0.025 0.017 0.011 0.016 0.017 0.024 0.029 0.017 0.015 0.021 0.013
 0.014 0.017 0.015 0.018 0.016 0.018 0.024 0.011 0.021 0.022 0.014 0.017
 0.026 0.016 0.026 0.017 0.015 0.019 0.02  0.021 0.02  0.016 0.016 0.014
 0.015 0.018 0.027 0.017]"
22,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2600.json,0.03573,"[0.036 0.039 0.029 0.044 0.036 0.027 0.036 0.029 0.048 0.039 0.038 0.035
 0.031 0.034 0.043 0.031 0.038 0.036 0.042 0.045 0.037 0.036 0.033 0.043
 0.036 0.033 0.04  0.051 0.048 0.035 0.043 0.043 0.033 0.041 0.026 0.043
 0.03  0.039 0.025 0.034 0.039 0.035 0.044 0.027 0.023 0.033 0.031 0.04
 0.035 0.034 0.046 0.038 0.041 0.038 0.035 0.031 0.031 0.026 0.031 0.036
 0.034 0.026 0.036 0.039 0.032 0.031 0.032 0.034 0.037 0.031 0.046 0.035
 0.034 0.038 0.03  0.032 0.034 0.035 0.036 0.03  0.044 0.031 0.042 0.032
 0.04  0.032 0.034 0.027 0.041 0.033 0.031 0.03  0.039 0.041 0.045 0.044
 0.036 0.026 0.033 0.031]"
23,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2850.json,0.03571,"[0.04  0.041 0.034 0.036 0.033 0.037 0.035 0.046 0.031 0.033 0.034 0.046
 0.037 0.038 0.03  0.039 0.041 0.037 0.037 0.036 0.044 0.026 0.038 0.031
 0.037 0.041 0.036 0.028 0.032 0.021 0.04  0.016 0.031 0.036 0.031 0.035
 0.031 0.039 0.042 0.03  0.039 0.039 0.041 0.036 0.039 0.038 0.037 0.04
 0.028 0.03  0.037 0.028 0.041 0.041 0.035 0.035 0.044 0.038 0.036 0.036
 0.035 0.026 0.038 0.037 0.043 0.038 0.035 0.028 0.044 0.03  0.025 0.053
 0.034 0.036 0.033 0.033 0.041 0.031 0.041 0.035 0.039 0.028 0.047 0.036
 0.035 0.035 0.031 0.026 0.035 0.034 0.033 0.039 0.035 0.036 0.033 0.038
 0.037 0.035 0.042 0.037]"
24,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors500.json,0.025460000000000003,"[0.024 0.021 0.027 0.029 0.02  0.032 0.03  0.028 0.027 0.032 0.033 0.021
 0.031 0.034 0.035 0.031 0.022 0.025 0.027 0.029 0.025 0.026 0.024 0.027
 0.027 0.019 0.024 0.019 0.033 0.029 0.018 0.03  0.028 0.022 0.02  0.024
 0.026 0.03  0.016 0.023 0.02  0.027 0.029 0.023 0.024 0.024 0.028 0.03
 0.026 0.022 0.02  0.026 0.017 0.031 0.028 0.015 0.027 0.031 0.024 0.021
 0.024 0.022 0.016 0.027 0.031 0.03  0.03  0.025 0.022 0.02  0.022 0.029
 0.022 0.03  0.026 0.031 0.024 0.027 0.03  0.021 0.019 0.017 0.023 0.031
 0.028 0.032 0.018 0.03  0.022 0.023 0.03  0.022 0.024 0.026 0.028 0.025
 0.022 0.021 0.023 0.032]"
25,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2150.json,0.03499,"[0.034 0.039 0.033 0.032 0.025 0.033 0.043 0.034 0.036 0.04  0.038 0.042
 0.037 0.043 0.038 0.027 0.041 0.03  0.035 0.029 0.025 0.032 0.03  0.044
 0.038 0.034 0.043 0.031 0.037 0.038 0.035 0.027 0.038 0.032 0.037 0.034
 0.04  0.038 0.029 0.04  0.048 0.033 0.036 0.034 0.034 0.035 0.038 0.038
 0.033 0.038 0.039 0.043 0.034 0.026 0.036 0.031 0.033 0.028 0.021 0.039
 0.03  0.03  0.032 0.033 0.032 0.025 0.044 0.043 0.032 0.041 0.03  0.033
 0.038 0.026 0.039 0.036 0.034 0.034 0.038 0.037 0.034 0.031 0.039 0.032
 0.037 0.031 0.03  0.028 0.046 0.039 0.034 0.041 0.036 0.039 0.035 0.041
 0.034 0.026 0.035 0.036]"
26,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2450.json,0.03513999999999999,"[0.031 0.034 0.04  0.031 0.047 0.047 0.037 0.037 0.031 0.03  0.032 0.033
 0.028 0.031 0.028 0.036 0.028 0.038 0.038 0.035 0.033 0.034 0.029 0.041
 0.034 0.031 0.039 0.038 0.032 0.041 0.031 0.039 0.027 0.029 0.034 0.039
 0.034 0.034 0.035 0.03  0.037 0.037 0.031 0.03  0.033 0.049 0.041 0.029
 0.04  0.034 0.035 0.03  0.027 0.04  0.042 0.039 0.045 0.042 0.031 0.035
 0.03  0.044 0.041 0.037 0.037 0.031 0.028 0.036 0.037 0.036 0.033 0.046
 0.027 0.041 0.036 0.034 0.036 0.026 0.044 0.036 0.045 0.032 0.037 0.03
 0.027 0.036 0.039 0.05  0.029 0.043 0.031 0.033 0.035 0.03  0.028 0.036
 0.034 0.034 0.028 0.038]"
27,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors2400.json,0.0345,"[0.035 0.029 0.04  0.029 0.034 0.03  0.042 0.033 0.037 0.033 0.034 0.025
 0.033 0.024 0.042 0.038 0.025 0.027 0.027 0.045 0.033 0.034 0.035 0.027
 0.029 0.037 0.037 0.038 0.046 0.038 0.035 0.025 0.036 0.031 0.038 0.032
 0.037 0.039 0.031 0.033 0.023 0.026 0.036 0.032 0.035 0.031 0.036 0.036
 0.036 0.041 0.036 0.041 0.037 0.029 0.04  0.029 0.037 0.034 0.035 0.032
 0.027 0.038 0.033 0.03  0.032 0.034 0.034 0.047 0.036 0.038 0.037 0.037
 0.038 0.037 0.035 0.033 0.026 0.035 0.047 0.043 0.029 0.035 0.04  0.031
 0.042 0.038 0.031 0.041 0.037 0.027 0.027 0.038 0.034 0.029 0.031 0.037
 0.044 0.034 0.037 0.036]"
28,/home/jmhare1/gatewayPlacement/lora_graph_gw/S2/files/sensors_transmissionrange_Max_Sensors300.json,0.00884,"[0.008 0.006 0.013 0.006 0.004 0.01  0.012 0.01  0.006 0.009 0.01  0.017
 0.01  0.005 0.007 0.004 0.008 0.014 0.006 0.007 0.012 0.004 0.012 0.007
 0.011 0.008 0.01  0.011 0.013 0.012 0.014 0.014 0.01  0.007 0.012 0.013
 0.011 0.006 0.008 0.006 0.013 0.005 0.011 0.01  0.007 0.01  0.01  0.009
 0.008 0.01  0.012 0.004 0.007 0.007 0.007 0.004 0.011 0.009 0.012 0.007
 0.012 0.006 0.015 0.009 0.009 0.004 0.003 0.011 0.01  0.009 0.008 0.009
 0.004 0.008 0.005 0.011 0.008 0.012 0.006 0.01  0.011 0.005 0.004 0.009
 0.01  0.008 0.006 0.006 0.007 0.005 0.008 0.011 0.012 0.005 0.009 0.012
 0.015 0.005 0.008 0.013]"
